Name,ROUGE-L,BLEU-4,METEOR,BERTScore,BLEURT,SIDE_true,SIDE_pred
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-9-eval.json/apache/airflow,0.36554480653910004,0.05293358212389075,0.3509432004375423,0.717802280327853,0.5324042605301913,0.19128735236385289,0.07738277707029792
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-9-eval.json/Azure/azure-sdk-for-python,0.6392362655510745,0.4390958504036363,0.6531151863118569,0.8378411004176507,0.7141083617683365,0.24571481429281747,0.25672353697782346
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-9-eval.json/streamlink/streamlink,0.32144621857830463,0.038512517583761195,0.32064249795477906,0.7189332754225344,0.5411813247042734,0.22773472655161814,0.2144411685498985
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-9-eval.json/open-mmlab/mmcv,0.5015374295473399,0.14793525228275523,0.5167860893417113,0.7942101746797562,0.6346187432607014,0.20503506852934758,0.14571429366866748
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-10-eval.json/total,0.4559790845639166,0.18314110847996706,0.4547257362741948,0.7630311499902096,0.6037270069935777,0.21233642402176672,0.14109490835396735
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-10-eval.json/apache/airflow,0.3682115722218276,0.055782273922978645,0.3510224248267195,0.7225520598187166,0.5411351878152174,0.19128735236385289,0.07331845840548767
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-10-eval.json/Azure/azure-sdk-for-python,0.6436847075345493,0.45881007613147556,0.6625308182930599,0.8410809663867178,0.7279209533804342,0.24571481429281747,0.25179867963740216
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-10-eval.json/streamlink/streamlink,0.3324581845432119,0.0483902301060122,0.3231408797870665,0.7249080615269171,0.5460986337951712,0.22773472655161814,0.1811524944732318
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-10-eval.json/open-mmlab/mmcv,0.4572865924501405,0.11662168642113645,0.4961145943836104,0.7754714369773865,0.6068956404924393,0.20503506852934758,0.11604321415846547
starcoder2-15b-instruct-v0.1/method-level-mce-few-shot-10-eval.json,0.4250907806237075,0.1246858635234939,0.43520949656519503,0.7318450903892517,0.6063698851689696,0.47645998092368247,0.4668350658705458
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-2-eval.json/total,0.31495707642721027,0.07966708460615311,0.378580831942665,0.6620999911139088,0.54401473577132,0.21233642402176672,0.36061531457837404
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-2-eval.json/apache/airflow,0.2845184394556652,0.029404123078868673,0.31988949406246253,0.6528265788975884,0.5169805514111239,0.19128735236385289,0.2779009782742052
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-2-eval.json/Azure/azure-sdk-for-python,0.40333651259954756,0.19704219746333104,0.513360230196538,0.6911665729665564,0.602643401637251,0.24571481429281747,0.4900828094451654
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-2-eval.json/streamlink/streamlink,0.23683129751176382,0.01752677527980545,0.29043893140392263,0.6429437036449844,0.518431530006834,0.22773472655161814,0.2965130074503454
starcoder2-15b-instruct-v0.1/method-level-mcsn-few-shot-2-eval.json/open-mmlab/mmcv,0.2630905367285791,0.02914189566486425,0.34817762978010586,0.6317553202311198,0.525704820950826,0.20503506852934758,0.49259352165584763
starcoder2-15b-instruct-v0.1/method-level-mce-few-shot-8-eval.json,0.43619250474198656,0.12615743707335417,0.4239540239535401,0.7567775192111731,0.6156570108234882,0.47645998092368247,0.2694922383828089
pile-t5-large-codexglue/method-level-mce-eval.json,0.39378703666536147,0.06529077313288073,0.33387944556031823,0.7164715564250946,0.5238674166053534,0.47645998092368247,0.2342942754132673
pile-t5-large-codexglue/method-level-mcsn-eval.json/total,0.3830863409619623,0.09255197840859168,0.3704574733655991,0.7220145193651947,0.5078831192836276,0.21233642402176672,0.12642215792477945
pile-t5-large-codexglue/method-level-mcsn-eval.json/apache/airflow,0.33962592910580325,0.0321794482859425,0.3072757068446829,0.6994723318604862,0.4738951390631059,0.19128735236385289,0.05730754381155267
pile-t5-large-codexglue/method-level-mcsn-eval.json/Azure/azure-sdk-for-python,0.4729055658403744,0.22075521021744784,0.49628822892580665,0.7679709827127726,0.5735532821190019,0.24571481429281747,0.24964257159274117
pile-t5-large-codexglue/method-level-mcsn-eval.json/streamlink/streamlink,0.2951966188012349,0.022864616692402036,0.26789047635362806,0.6876805875752423,0.45768543211994944,0.22773472655161814,0.11683672540695281
pile-t5-large-codexglue/method-level-mcsn-eval.json/open-mmlab/mmcv,0.4295724398585159,0.07836850861419865,0.42649100548066676,0.7348460892836253,0.540199623008569,0.20503506852934758,0.12054867173234622
code_trans_t5_large_source_code_summarization_python_multitask_finetune/method-level-mce-eval.json,0.27063285372232754,0.022360995323851086,0.20732399838372154,0.643072502464056,0.4345901941135526,0.47645998092368247,0.3336148525029421
code_trans_t5_large_source_code_summarization_python_multitask_finetune/method-level-mcsn-eval.json/total,0.2720625173024225,0.02889565537886385,0.24802334997722994,0.6564777204697541,0.42942105725444574,0.21233642402176672,0.19194961723319207
code_trans_t5_large_source_code_summarization_python_multitask_finetune/method-level-mcsn-eval.json/apache/airflow,0.24656797843203984,0.01197421212571325,0.21116798440166226,0.6406658172607422,0.4112075665768455,0.19128735236385289,0.15878112860023974
code_trans_t5_large_source_code_summarization_python_multitask_finetune/method-level-mcsn-eval.json/Azure/azure-sdk-for-python,0.3457152252250062,0.06988084666212871,0.3477775117175284,0.6966139656088131,0.4747710132043854,0.24571481429281747,0.22047727502249032
code_trans_t5_large_source_code_summarization_python_multitask_finetune/method-level-mcsn-eval.json/streamlink/streamlink,0.19068399451489013,0.005025405979252229,0.1553323812267915,0.6287443315660631,0.40081785055431157,0.22773472655161814,0.22957507296893243
code_trans_t5_large_source_code_summarization_python_multitask_finetune/method-level-mcsn-eval.json/open-mmlab/mmcv,0.24981203145761055,0.00947348189876117,0.21274641843214948,0.6374556720256805,0.4070199191570282,0.20503506852934758,0.2630494917432467
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-1-eval.json,0.3163109884010613,0.048217973807729686,0.38336165011635237,0.6790524362027646,0.5660369178652763,0.47645998092368247,0.6705995895992964
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-5-eval.json,0.41804498315703076,0.09395360747227677,0.4114720903718008,0.7447406824678182,0.6052578105404973,0.47645998092368247,0.32780229024123403
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-0-eval.json,0.19273539774874743,0.018652908207107063,0.30298789353086863,0.5790906190872193,0.5128389000147581,0.47645998092368247,0.929134850492701
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-4-eval.json/total,0.3667347358734917,0.08848012176920678,0.4022464401227571,0.7262761095913113,0.5628920076946466,0.21233642402176672,0.1378229546312141
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-4-eval.json/apache/airflow,0.30451269636310296,0.030046254974345463,0.32084783590857097,0.6996746019054861,0.5249016677281436,0.19128735236385289,0.07213260850485634
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-4-eval.json/Azure/azure-sdk-for-python,0.5139908673302892,0.22366516040239462,0.558522139214616,0.7925999661688863,0.6440163575685941,0.24571481429281747,0.2352125650867518
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-4-eval.json/streamlink/streamlink,0.2798103446103383,0.022188522395083708,0.32229402827144166,0.6856218346872845,0.5246809014194721,0.22773472655161814,0.16136383929768125
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-4-eval.json/open-mmlab/mmcv,0.30847652379948215,0.02763457508760247,0.4340928999950423,0.6918105185031891,0.5451553732156753,0.20503506852934758,0.17317525222897528
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-9-eval.json,0.40656504955025174,0.10889975315914467,0.42860662661211174,0.7433055060356856,0.6185661785304546,0.47645998092368247,0.4068674101307988
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-2-eval.json,0.39540247752917823,0.0754092121986617,0.38613577845381886,0.7397724465280772,0.5978495251759887,0.47645998092368247,0.35751000069081784
Llama-3-8B-Instruct-Gradient-1048k/class-level-mce-eval.json,0.24928297480424302,0.04997902779031356,0.39875958597244143,0.6251400566101074,0.5543656032532454,0.47645998092368247,0.8448145534377545
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-0-eval.json/total,0.14843475832285113,0.01287827581612946,0.2723172249012482,0.5548469722640721,0.47887377111846696,0.21233642402176672,0.7358525070169982
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-0-eval.json/apache/airflow,0.1404833358443889,0.004364277042489817,0.24196509879805164,0.5500901738335104,0.46957370070850146,0.19128735236385289,0.7297653422329355
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-0-eval.json/Azure/azure-sdk-for-python,0.17311052635104718,0.03210465896993167,0.34179034291175947,0.5703231255535172,0.4946080857684255,0.24571481429281747,0.7057242929663977
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-0-eval.json/streamlink/streamlink,0.1373030406156024,0.004226992521949285,0.24228239061148327,0.5538437229556006,0.4854199753419773,0.22773472655161814,0.7489521654473769
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-0-eval.json/open-mmlab/mmcv,0.11690454100148906,0.004707072542413263,0.23835674461299483,0.5260681375861168,0.4719026893377304,0.20503506852934758,0.8868414933482806
Llama-3-8B-Instruct-Gradient-1048k/skeleton-level-mce-eval.json,0.2581216587425628,0.0646001770278792,0.4127430869784731,0.628690844848752,0.5603443329036236,0.47645998092368247,0.8343473833892494
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-7-eval.json,0.41330475520521326,0.10418858481512132,0.4065230669900602,0.7522808550298214,0.6155495475977659,0.47645998092368247,0.2725991786736995
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-3-eval.json,0.4049901076155224,0.07753725834565187,0.3990006898564476,0.7396384765207767,0.6011150519177317,0.47645998092368247,0.3847596245026216
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-6-eval.json/total,0.3670931528661588,0.0924984889533245,0.40138102212492827,0.7242647824305163,0.5655451832205131,0.21233642402176672,0.1385064267289938
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-6-eval.json/apache/airflow,0.31137685676915655,0.0388415490240641,0.3258149636117566,0.6994428230734433,0.52934302778805,0.19128735236385289,0.08343066379208774
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-6-eval.json/Azure/azure-sdk-for-python,0.5082156317790377,0.22047291687763948,0.5533640937975254,0.7873154557668246,0.6429790517820521,0.24571481429281747,0.21850775855665022
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-6-eval.json/streamlink/streamlink,0.25597773062961543,0.020335490962397205,0.2933683981892334,0.6780593342877723,0.5251962119663084,0.22773472655161814,0.10292909274230132
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-6-eval.json/open-mmlab/mmcv,0.31783839945363873,0.03474144935263188,0.4441925277283922,0.6975151086846988,0.5529714231689771,0.20503506852934758,0.24316631009181341
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-4-eval.json,0.40272678744687096,0.09858659481674721,0.4134445921630308,0.7463514225929976,0.6124369322508574,0.47645998092368247,0.32460011339979244
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-6-eval.json,0.43446478549488704,0.094330305608554,0.4077395921037123,0.7526256009191274,0.6136127864569425,0.47645998092368247,0.2851585342362523
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-7-eval.json/total,0.37642165082969065,0.09684255382117604,0.40694890611951307,0.7317300530950129,0.5668370532930341,0.21233642402176672,0.12566015222306287
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-7-eval.json/apache/airflow,0.31723330821040785,0.040844402796822735,0.3317683339969439,0.7073307213362525,0.5286288518064163,0.19128735236385289,0.06197163342553026
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-7-eval.json/Azure/azure-sdk-for-python,0.5119324856037671,0.22503056266222193,0.5481979659806666,0.7901124151853415,0.6435988211197409,0.24571481429281747,0.2231505813250537
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-7-eval.json/streamlink/streamlink,0.278266366794589,0.02315605898319262,0.3135693997748053,0.6895410672232911,0.5342829112668295,0.22773472655161814,0.1272792206775095
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-7-eval.json/open-mmlab/mmcv,0.3588776582062809,0.056668830814885135,0.4731707200511017,0.716251011689504,0.5616259781022866,0.20503506852934758,0.1734547094752391
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-1-eval.json/total,0.34404621351099335,0.07481495089690805,0.39526624754722456,0.712371834565333,0.5550201373086969,0.21233642402176672,0.1625331577130827
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-1-eval.json/apache/airflow,0.29481011316253714,0.02760507217473945,0.32706342501626623,0.6912735440450556,0.5218304979801178,0.19128735236385289,0.05890830691246426
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-1-eval.json/Azure/azure-sdk-for-python,0.47227319120420636,0.18724969040454784,0.53913662538929,0.7710577660967947,0.6301141754697691,0.24571481429281747,0.27683318088864267
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-1-eval.json/streamlink/streamlink,0.26062236543430956,0.01846548089901831,0.3033925611192069,0.6700935021445558,0.521571504707272,0.22773472655161814,0.2475210955819568
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-1-eval.json/open-mmlab/mmcv,0.2678236121034065,0.015859593869882102,0.3994140649528943,0.6723709175984065,0.5222296056648096,0.20503506852934758,0.32118896543979647
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-8-eval.json/total,0.38567571687542906,0.09537911146684813,0.40776264713938626,0.7387346921872264,0.5736129369503511,0.21233642402176672,0.09893361399430901
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-8-eval.json/apache/airflow,0.32655185391800545,0.04223491217403168,0.3348872387734444,0.7118264223547542,0.5374332069649416,0.19128735236385289,0.01576527705306516
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-8-eval.json/Azure/azure-sdk-for-python,0.5215162438067349,0.21643669541973795,0.547203713136559,0.7965284438751005,0.6491184052426805,0.24571481429281747,0.22414636712234753
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-8-eval.json/streamlink/streamlink,0.2986240745684624,0.029752471844627076,0.30825483443784324,0.7119149034087723,0.5439716162713798,0.22773472655161814,0.12524423415999156
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-8-eval.json/open-mmlab/mmcv,0.3526232691352202,0.05440299138563984,0.4726573703750103,0.7244950652122497,0.5556128087143103,0.20503506852934758,0.14013373541335264
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-5-eval.json/total,0.38274438916919507,0.09375408205144864,0.409085821830068,0.7361136362807035,0.5725500139756771,0.21233642402176672,0.10468585550480015
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-5-eval.json/apache/airflow,0.3235877486979211,0.03931169326532394,0.33262549441697814,0.709818792553509,0.5354179090962691,0.19128735236385289,0.02445819405510145
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-5-eval.json/Azure/azure-sdk-for-python,0.521790098008171,0.2219747959350379,0.554311826167679,0.7976163065867868,0.6488787952946266,0.24571481429281747,0.2176455305172847
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-5-eval.json/streamlink/streamlink,0.30246211468035233,0.01953647502542847,0.33034413628680553,0.7011635186704429,0.5487182277279932,0.22773472655161814,0.1746262564651064
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-5-eval.json/open-mmlab/mmcv,0.32838056298983914,0.04308077913114716,0.4499475019863082,0.7122879316409428,0.5507414768139521,0.20503506852934758,0.12168796745439371
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-3-eval.json/total,0.3939898479180282,0.10315406027323953,0.4085777205256623,0.7463538680715537,0.5771003805895893,0.21233642402176672,0.09591055883755607
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-3-eval.json/apache/airflow,0.32834235790498334,0.03557436147019404,0.3264279966663475,0.715656106191523,0.5329297935261446,0.19128735236385289,0.012076906973824781
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-3-eval.json/Azure/azure-sdk-for-python,0.5462614916666124,0.2588191336370978,0.5686760410397379,0.8096441467281296,0.6640050899885926,0.24571481429281747,0.2357183568752729
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-3-eval.json/streamlink/streamlink,0.297649091120241,0.012041139737159519,0.3056716650921576,0.7181030165504765,0.5475294453066748,0.22773472655161814,0.14190908471072042
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-3-eval.json/open-mmlab/mmcv,0.3509615687960238,0.05339497677476023,0.4583176467808506,0.73809408446153,0.5686884721120199,0.20503506852934758,0.05745864237348239
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-9-eval.json/total,0.38588822733141437,0.10425768067761795,0.40673399423824147,0.7385672969054939,0.5694588051170628,0.21233642402176672,0.10699715341785669
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-9-eval.json/apache/airflow,0.32491066266049884,0.04261025611791527,0.32893878774267404,0.7121189366368686,0.5293759194892995,0.19128735236385289,0.03558836830670343
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-9-eval.json/Azure/azure-sdk-for-python,0.5257863030451186,0.24159906027228317,0.5494205181435484,0.7953084026753661,0.6539961047742048,0.24571481429281747,0.22534428094985032
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-9-eval.json/streamlink/streamlink,0.2822341687748463,0.0351747928274051,0.3061291324538663,0.7038091602357658,0.5293747138332676,0.22773472655161814,0.11927347887005355
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-9-eval.json/open-mmlab/mmcv,0.3697389042820794,0.06074048699273514,0.4944698463723877,0.735193998614947,0.554804407308499,0.20503506852934758,0.11047290489077569
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-10-eval.json/total,0.39379889608575225,0.10700800025361548,0.40189660422701134,0.7451236860701819,0.574667532302014,0.21233642402176672,0.08892144818464409
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-10-eval.json/apache/airflow,0.3331824693847091,0.04945444671084392,0.3252901727218774,0.718626310264363,0.5357450214203666,0.19128735236385289,0.010367506174918483
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-10-eval.json/Azure/azure-sdk-for-python,0.529565880470292,0.23819501323635214,0.5387579535334597,0.8008674908022166,0.6531153894387759,0.24571481429281747,0.20955745996492595
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-10-eval.json/streamlink/streamlink,0.31501292027271266,0.030690904445183555,0.31731272328415966,0.7204561346286052,0.5506295384587468,0.22773472655161814,0.09221905152741317
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-10-eval.json/open-mmlab/mmcv,0.3614272030045236,0.06875021923304728,0.4854330592396787,0.7337580819924673,0.5570718315740426,0.20503506852934758,0.14465991146862506
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-10-eval.json,0.4236536582415308,0.11988938047365433,0.4320249381435636,0.7466527157276869,0.6195742392539978,0.47645998092368247,0.364781308202073
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-2-eval.json/total,0.3789242044285643,0.09933690318366928,0.4142816045721703,0.7308468431160409,0.5676733160543974,0.21233642402176672,0.11802189038932398
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-2-eval.json/apache/airflow,0.31199860779448957,0.03572161992471068,0.3309090107828738,0.7016627677749185,0.5252430371677175,0.19128735236385289,0.04907217099824372
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-2-eval.json/Azure/azure-sdk-for-python,0.5323783803349215,0.24971187310436516,0.5791256591975622,0.7969099916668556,0.6565111702994296,0.24571481429281747,0.22854797085106132
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-2-eval.json/streamlink/streamlink,0.27968686860264186,0.012009626855467692,0.3065766768174468,0.6918259863112424,0.5254045299984313,0.22773472655161814,0.15880173867618716
Llama-3-8B-Instruct-Gradient-1048k/method-level-mcsn-few-shot-2-eval.json/open-mmlab/mmcv,0.3436535372907253,0.0386051742325436,0.45906552993597705,0.7137331386407216,0.5546367943286896,0.20503506852934758,0.10112155862152576
Llama-3-8B-Instruct-Gradient-1048k/method-level-mce-few-shot-8-eval.json,0.4104811546325478,0.1143538370992378,0.4030169842924274,0.7524737129360437,0.6144395651668311,0.47645998092368247,0.23922709780745208
code_trans_t5_large_code_documentation_generation_python_multitask_finetune/method-level-mce-eval.json,0.3731092519840963,0.048141003610941445,0.3080122858355436,0.6937055483460426,0.5106459870189428,0.47645998092368247,0.2902172010904178
code_trans_t5_large_code_documentation_generation_python_multitask_finetune/method-level-mcsn-eval.json/total,0.38290853641261136,0.09858421020059202,0.3686671261939287,0.713870842795514,0.5099606295451337,0.21233642402176672,0.15042257703443246
code_trans_t5_large_code_documentation_generation_python_multitask_finetune/method-level-mcsn-eval.json/apache/airflow,0.32315525120380556,0.03189628017974064,0.29326095560183385,0.6843535627337063,0.47162638657233297,0.19128735236385289,0.09198938886470655
code_trans_t5_large_code_documentation_generation_python_multitask_finetune/method-level-mcsn-eval.json/Azure/azure-sdk-for-python,0.5249772391761399,0.2562999568762506,0.5234000311353976,0.7804878851180135,0.5942087566201021,0.24571481429281747,0.23635138477753048
code_trans_t5_large_code_documentation_generation_python_multitask_finetune/method-level-mcsn-eval.json/streamlink/streamlink,0.29683526688699663,0.024443718050292676,0.2974112223434189,0.6859550814370852,0.48082709594352824,0.22773472655161814,0.13944062298616847
code_trans_t5_large_code_documentation_generation_python_multitask_finetune/method-level-mcsn-eval.json/open-mmlab/mmcv,0.32746851268004507,0.013133831018863423,0.35369265729451593,0.6831408580144246,0.47060475225249926,0.20503506852934758,0.22412847802042962
deepseek-coder-33b-instruct/method-level-mce-few-shot-1-eval.json,0.29643389211416976,0.04317722781282095,0.3890156428155796,0.6668251124024391,0.5561813078820705,0.47645998092368247,0.8128361322311685
deepseek-coder-33b-instruct/method-level-mce-few-shot-5-eval.json,0.3659437955705379,0.06371386304832104,0.401169147856331,0.720300140157342,0.5837012535333633,0.47645998092368247,0.5325297736562788
deepseek-coder-33b-instruct/method-level-mce-few-shot-0-eval.json,0.188414033376878,0.022459825584702487,0.3109187280654695,0.5793706034123898,0.5074220102280378,0.47645998092368247,0.9328820800408721
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-4-eval.json/total,0.3200321694294269,0.06044616402744768,0.39148621054575505,0.7002739916294444,0.5413895134187809,0.21233642402176672,0.27892988184859824
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-4-eval.json/apache/airflow,0.288638484300924,0.022620629681720118,0.33426141554298794,0.6854020107493681,0.523149239876691,0.19128735236385289,0.22344821891363928
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-4-eval.json/Azure/azure-sdk-for-python,0.41038634123697215,0.14267487343144125,0.5006952402800593,0.744563563029293,0.5830195160047246,0.24571481429281747,0.29802075551769996
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-4-eval.json/streamlink/streamlink,0.25260093368349285,0.024390227105602128,0.3341364745118439,0.6682581035672007,0.5268095981430363,0.22773472655161814,0.3770965428368465
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-4-eval.json/open-mmlab/mmcv,0.253611289235243,0.03433783413352079,0.417982677184294,0.6627780492107074,0.5171965025365353,0.20503506852934758,0.4722620158145825
deepseek-coder-33b-instruct/method-level-mce-few-shot-9-eval.json,0.3628020184924325,0.08066431109902011,0.4226304452558004,0.7131979891657829,0.5940844989567995,0.47645998092368247,0.623144624279812
deepseek-coder-33b-instruct/method-level-mce-few-shot-2-eval.json,0.37975559326402075,0.07554745367444887,0.40319046220487914,0.7247714719921351,0.5858093736320734,0.47645998092368247,0.553752141725272
deepseek-coder-33b-instruct/class-level-mce-eval.json,0.24169500032617428,0.04468335289588961,0.3846120467159034,0.6062846906483174,0.5316719176620245,0.47645998092368247,0.9292832059971988
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-0-eval.json/total,0.13737902265199906,0.009153078909055487,0.25497141261496664,0.5433369475248138,0.4667109496355353,0.21233642402176672,0.7861637301470336
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-0-eval.json/apache/airflow,0.1328740715817692,0.0032992783631669536,0.22750901091006356,0.5412799840113696,0.4602570824763354,0.19128735236385289,0.7800520526530111
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-0-eval.json/Azure/azure-sdk-for-python,0.1512690132558109,0.022406001243144312,0.31153605438063386,0.5504305196194513,0.473757875593085,0.24571481429281747,0.7765989636602671
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-0-eval.json/streamlink/streamlink,0.1325690575843939,0.0031121360419648697,0.24095152025098865,0.5454245326486794,0.48232076538575663,0.22773472655161814,0.7534796796940468
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-0-eval.json/open-mmlab/mmcv,0.11804092166381147,0.003510132036512004,0.23393018333826768,0.5261305456360181,0.4641638907293479,0.20503506852934758,0.9091400633255641
deepseek-coder-33b-instruct/skeleton-level-mce-eval.json,0.2433783970680488,0.05102629888505324,0.38305364549781645,0.6047070036828518,0.5357476032525301,0.47645998092368247,0.9339984121918679
deepseek-coder-33b-instruct/method-level-mce-few-shot-7-eval.json,0.38429992753065223,0.08908836556753778,0.40987064305328536,0.7349068913608789,0.5999088472127915,0.47645998092368247,0.42125098722055554
deepseek-coder-33b-instruct/method-level-mce-few-shot-3-eval.json,0.3738146395802464,0.07162628078138775,0.4180316557586582,0.715417705848813,0.5816730841249228,0.47645998092368247,0.6533459495007992
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-6-eval.json/total,0.3292427356783132,0.059977599621321744,0.39674473107019903,0.7050128050388829,0.5436844183478698,0.21233642402176672,0.21963089452155174
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-6-eval.json/apache/airflow,0.30141985313396247,0.028236862263081874,0.3404568127227146,0.6936888276128208,0.5283615765501471,0.19128735236385289,0.1688220380509601
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-6-eval.json/Azure/azure-sdk-for-python,0.4045879663568585,0.13208810860955394,0.5014858298975747,0.738664338342574,0.5783699461323047,0.24571481429281747,0.28418988849108034
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-6-eval.json/streamlink/streamlink,0.2721810807478294,0.020736865072519425,0.3301237237754985,0.6805881467219945,0.5309911152800998,0.22773472655161814,0.14703313231065468
deepseek-coder-33b-instruct/method-level-mcsn-few-shot-6-eval.json/open-mmlab/mmcv,0.286526328488377,0.036349799850820916,0.44643253818898054,0.6768159116307895,0.5250875321527322,0.20503506852934758,0.4032963427404563
